gene_names	ID	CpG_logFC	Gene_logFC	Gene_P.value	Gene_log2_P.value
ALDOA	16_30064345	"NA"	0.1727165255963392	0.5539709981884308	0.852117645444929
ALDOAP1	3_52222062	"NA"	0.5039026414783403	0.3330086559986122	1.5863684166780065
ALDOC	17_26902727	"NA"	-0.7499793611721908	0.252539846016633	1.9854170590416143
ALG11	13_52587793	"NA"	-0.03459244743585188	0.8905693378555951	0.16720015398593974
ALG11	13_52583634	"NA"	-0.03459244743585188	0.8905693378555951	0.16720015398593974
ALG12	22_50309342	"NA"	-0.24442716215678661	0.4225489355700941	1.2428096646970752
ALG13-AS1	X_110953065	"NA"	0.2977793592366669	0.3666160145236661	1.447658287816842
ALG14	1_95536274	"NA"	-0.24997459672717626	0.4671597572440723	1.0980120940534137
ALG6	1_63826788	"NA"	-0.03959159993157524	0.8755741937223631	0.19169866108278372
ALG9	11_111748606	"NA"	0.20408742754192088	0.3978303980558363	1.3297745787738022
ALKBH4	7_102089384	"NA"	0.1393512997057207	0.6852303800808517	0.5453389793376395
ALOX12	17_6888922	"NA"	0.2953964069733037	0.44207226785839193	1.177645861111264
ALOX15	17_4528768	UP	1.2663495543803116	0.10333305236978756	3.274626302805121
ALOX5	10_45865573	"NA"	-1.3951782235434251	0.1827320417245884	2.45219846484058
ALOXE3	17_8020450	"NA"	-0.2089434321492023	0.8117083323495614	0.3009666717425451
ALPK1	4_113205625	"NA"	-0.4968065918573181	0.08423077389479237	3.5695087684297873
ALS2	2_202643601	DOWN	1.8328272294095678	1.4814242843252224e-4	12.720727487587052
ALX1	12_85672197	DOWN	-0.36991112851744923	0.33940069756648794	1.5589385648486287
AMDHD1	12_96336872	"NA"	0.036301666370080435	0.9615428840143392	0.05657689288624917
AMER1	X_63423873	UP	0.029144354961577967	0.9262219290805691	0.11057018042698107
AMER1	X_63423873	UP	0.029144354961577967	0.9262219290805691	0.11057018042698107
AMER1	X_63423873	UP	0.029144354961577967	0.9262219290805691	0.11057018042698107
AMER1	X_63423873	UP	0.029144354961577967	0.9262219290805691	0.11057018042698107
AMER1	X_63423873	UP	0.029144354961577967	0.9262219290805691	0.11057018042698107
AMHR2	12_53815443	"NA"	-1.2402855825331145	0.25757136331483277	1.9569558907990818
AMICA1	11_118092415	"NA"	0	1	-0
AMMECR1L	2_128640632	"NA"	0.14546399917730568	0.36328475489695033	1.4608272699983924
AMOT	X_112078430	DOWN	-0.9221763988195053	0.28051002107019885	1.8338757836253559
ANAPC10	4_146015816	"NA"	0.021225649804751612	0.9314543936030257	0.10244296204196829
ANAPC16	10_73975361	"NA"	-0.17943813259034513	0.3773584878991101	1.4059923698718797
ANAPC2	9_140081558	"NA"	-0.45931574970926636	0.1470228205656487	2.765887990426867
ANAPC2	9_140065321	"NA"	-0.45931574970926636	0.1470228205656487	2.765887990426867
ANG	14_21148274	"NA"	-1.6104965716839468	0.11488907665359097	3.1216864579723964
ANGEL1	14_77287499	"NA"	0.08398732331213665	0.7448790730221986	0.4249218638250251
ANK2	4_113726461	DOWN	1.0032939377774004	0.3980194046300408	1.3290893267287391
ANKLE2	12_133327359	"NA"	0.004406873023858893	0.9823807457059284	0.025645810183739768
ANKRD13C	1_70819945	"NA"	0.026513510220887326	0.9074817386869866	0.14005948293136958
ANKRD24	19_4151586	"NA"	-0.4227852732673894	0.521866356743723	0.9382476964228513
ANKRD30B	18_14747860	DOWN	0.05534958555356262	0.9408268755493847	0.08799882226833843
ANKRD32	5_93953646	"NA"	0	1	-0
ANKRD33B	5_10560090	"NA"	1.4469110808266556	0.02525373605588854	5.307359352778262
ANKRD33B-AS1	5_10627491	"NA"	1.249332166985966	0.08749645143642246	3.5146316825313466
ANKRD44	2_198059736	"NA"	-0.11166049088248009	0.7783517278771409	0.3615058556210592
ANKRD49	11_94223710	"NA"	-0.27905389506734934	0.3301710126999289	1.598714630207935
ANKRD7	7_117852760	"NA"	-1.1397376009394655	0.20057918316515888	2.3177562092900663
ANKRD9	14_102975138	"NA"	-1.1597764186953858	0.11881983204674552	3.073152440502913
ANKS3	16_4738005	UP	-0.26280883777113484	0.3168385070399678	1.6581804105443814
ANKS3	16_4779757	"NA"	-0.26280883777113484	0.3168385070399678	1.6581804105443814
ANKUB1	3_149684214	"NA"	0.45469886185367314	0.380289309768984	1.3948307106389302
ANKUB1	3_149494370	"NA"	0.45469886185367314	0.380289309768984	1.3948307106389302
ANO7P1	1_16542893	"NA"	0	1	-0
ANP32B	9_100745219	"NA"	0.3297480617232367	0.13672089664901602	2.8706943311833832
ANTXR2	4_81040988	UP	-0.41067454710143014	0.24313290681629307	2.0401829267868044
ANXA11	10_81954077	"NA"	0.18501536284746933	0.4243995506303966	1.236504966211597
ANXA2	15_60686604	UP	-1.7682810507622992	0.035781907044437594	4.80462590998035
ANXA4	2_69946072	"NA"	0.010470253412843356	0.9717590002081922	0.04132953035160543
ANXA6	5_150529904	"NA"	-0.674141073217374	0.16102245222763875	2.6346662297829324
AP000355.2	22_24910677	"NA"	0	1	-0
AP000442.1	11_59379793	"NA"	0	1	-0
AP000640.10	11_59514192	"NA"	0	1	-0
AP000640.2	11_59434891	"NA"	0	1	-0
AP000662.4	11_57413535	"NA"	0	1	-0
AP000697.6	21_38064637	DOWN	0	1	-0
AP000697.6	21_38064637	UP	0	1	-0
AP000911.1	11_133825146	"NA"	0	1	-0
AP000936.4	11_116968002	"NA"	0	1	-0
AP001092.4	11_64402706	"NA"	0	1	-0
AP001178.1	18_601101	"NA"	0	1	-0
AP001258.4	11_58908445	"NA"	0	1	-0
AP001258.5	11_58908445	"NA"	0	1	-0
AP001412.1	21_38635925	DOWN	0	1	-0
AP001437.1	21_38737721	"NA"	0	1	-0
AP002884.1	11_112118320	UP	0	1	-0
AP002884.2	11_112118320	UP	0	1	-0
AP003041.2	11_129936462	"NA"	0	1	-0
AP006216.10	11_116640801	"NA"	0	1	-0
AP006216.11	11_116640801	"NA"	0	1	-0
AP1AR	4_113151073	"NA"	0.002589952126857753	0.9926260837492529	0.010677729310089269
AP1G2	14_24019414	"NA"	-0.1745990887583151	0.6069904320177473	0.7202543194102606
AP1S2	X_15871533	"NA"	0.05810931067689662	0.9270644307973432	0.10925848552782855
APAF1	12_99035902	"NA"	-0.23222094637683455	0.47094592986174766	1.0863666639201965
APEX1	14_20923491	"NA"	0.18426249420821073	0.4901837161972221	1.028605535920715
APEX1	14_20919804	"NA"	0.18426249420821073	0.4901837161972221	1.028605535920715
APEX2	X_55023116	UP	0.04388983733430685	0.8594841076577824	0.21845713117620533
APEX2	X_55023116	UP	0.04388983733430685	0.8594841076577824	0.21845713117620533
APITD1	1_10494029	UP	0	1	-0
APITD1-CORT	1_10494029	UP	0	1	-0
APLN	X_128775388	UP	1.513773200525242	0.19725302479536125	2.3418806713340117
APLP1	19_36350136	"NA"	-0.05067002508271262	0.9449516764390526	0.08168754115608796
APLP2	11_129936462	"NA"	-0.4240077304674639	0.4086579158911966	1.2910344144384882
APMAP	20_24972345	UP	0.16526548376555983	0.5790146001470113	0.7883283679265238
APOA1	11_116707938	"NA"	-0.4902678222441341	0.5082846599897716	0.9762914039212608
APOA2	1_161191376	"NA"	-1.6335092022071722	0.16449466848589198	2.603887270036956
APOA5	11_116657530	"NA"	0.24989471770188487	0.5788358540811966	0.7887738072556465
APOE	19_45403694	"NA"	1.0734252244551734	0.2236087160982872	2.16095167045091
APOLD1	12_12874876	"NA"	0.13424862076006328	0.8215583893664267	0.28356498160385407
APOO	X_23922179	UP	0.078400202925613	0.7925827284315365	0.33536656573143364
APOO	X_23922179	UP	0.078400202925613	0.7925827284315365	0.33536656573143364
APOOL	X_84256983	UP	0.24877132931208568	0.2663641387658759	1.9085282328505606
APPBP2	17_58602966	"NA"	0.08230738944182647	0.7252670165095874	0.46341585496943827
AQR	15_35260918	"NA"	-0.2172185962370472	0.2812623667455079	1.830011563712611
AR	X_66761515	UP	-1.2858328824139549	0.5247652298415977	0.9302559625779265
ARAF	X_47398810	"NA"	0.19270301359993525	0.3590697684560431	1.47766390313389
ARFGEF2	20_47522906	"NA"	-0.19937765076255598	0.34318718934388637	1.5429323946576876
ARGLU1	13_107219738	"NA"	-0.07735111123950311	0.7681552020178305	0.38053026498252385
ARHGAP10	4_148651638	UP	0.33869182991015867	0.6679193540641799	0.5822541755943353
ARHGAP20	11_110578688	"NA"	-1.19954006750744	0.2004373912703831	2.3187764288270962
ARHGAP32	11_129147762	"NA"	-2.4510120800164112	0.14046201194815833	2.8317480895969354
ARHGAP4	X_153172078	"NA"	-0.053486195131126735	0.9139279247343337	0.12984770064169818
ARHGAP4	X_153198556	"NA"	-0.053486195131126735	0.9139279247343337	0.12984770064169818
ARHGAP9	12_57868429	"NA"	0.3065131968562138	0.3447173191060101	1.536514311236803
ARHGEF1	19_42420134	UP	-0.4456112139419286	0.270506944617369	1.8862624626229554
ARHGEF1	19_42381825	"NA"	-0.4456112139419286	0.270506944617369	1.8862624626229554
ARHGEF10	8_1771394	"NA"	-0.21457738705639784	0.8373804370897815	0.25604488070600906
ARHGEF11	1_157014823	"NA"	-2.188414232427361	0.1255468723621213	2.9937020064122497
ARHGEF12	11_120205279	"NA"	-0.5268952774229705	0.5538762322348106	0.8523644635402616
ARHGEF19	1_16538420	"NA"	-0.31309366039261466	0.41675417340102516	1.2627314483695744
ARHGEF19-AS1	1_16516866	"NA"	0.03873357495459118	0.7822325924896228	0.35433044625763566
ARHGEF25	12_57992706	"NA"	-0.4530526560296231	0.7200598757037248	0.47381121779182495
ARHGEF6	X_135862606	"NA"	0.8628113186230593	0.0014745140714965532	9.405544694353704
ARID2	12_46118831	"NA"	-0.05012504954701402	0.8703899533158168	0.20026619085552097
ARID5B	10_63659149	"NA"	-0.10228756330002842	0.8765566455337848	0.1900807699150262
ARIH1	15_72757626	"NA"	-0.023556411626756812	0.9039778646015343	0.1456406485970958
ARL13A	X_100223971	"NA"	0.7325052458081297	0.043791517536750826	4.5132047444415715
ARL4C	2_235397099	"NA"	-0.15260521497341006	0.8189780223281045	0.28810335792179587
ARL5B	10_18947403	"NA"	0.293447660080993	0.3691426059809886	1.4377498336243493
ARL5B-AS1	10_18947403	"NA"	0	1	-0
ARL6IP4	12_123460861	"NA"	-0.12139143505289218	0.717585298319823	0.47877776184640225
ARMC4	10_28286974	"NA"	-1.4604675154999747	0.26485296695422805	1.9167364247033527
ARMC5	16_31466454	"NA"	0.020654750288541024	0.9677549993781385	0.04728623945381833
ARMCX1	X_100798978	UP	-1.5688390554243388	0.05083395866630038	4.298063605538474
ARMCX2	X_100910075	UP	-1.1388937350137338	0.266642693145172	1.907020300741046
ARMCX3	X_100874889	UP	-0.8951414239411015	0.003180264545553736	8.296637505729759
ARMCX3	X_100874889	UP	-0.8951414239411015	0.003180264545553736	8.296637505729759
ARMCX3	X_100874889	UP	-0.8951414239411015	0.003180264545553736	8.296637505729759
ARMCX3	X_100874889	UP	-0.8951414239411015	0.003180264545553736	8.296637505729759
ARMCX3-AS1	X_100874889	UP	-0.001490737669745279	0.9928214505576061	0.010393808711226873
ARMCX3-AS1	X_100874889	UP	-0.001490737669745279	0.9928214505576061	0.010393808711226873
ARMCX3-AS1	X_100874889	UP	-0.001490737669745279	0.9928214505576061	0.010393808711226873
ARMCX3-AS1	X_100874889	UP	-0.001490737669745279	0.9928214505576061	0.010393808711226873
ARMCX4	X_100669821	"NA"	-1.1273756275359972	0.006594863109176973	7.244441571168769
ARMCX5	X_101849747	UP	-0.071647654741815	0.7802064025350187	0.3580722574225795
ARMCX6	X_100868956	UP	-0.24531110625559283	0.37168848559414847	1.4278340987337592
ARNTL	11_13297566	"NA"	-0.15522019618531946	0.8232275197804743	0.28063688380806034
ARRDC3	5_90678873	"NA"	0.6052907491911474	0.3419735770720159	1.5480432367347539
ARSG	17_66283756	"NA"	-0.3139081953019325	0.6487014167976077	0.6243735051467086
ARSI	5_149715494	"NA"	-0.14246029304177288	0.8563844832589195	0.22366943896801572
ARSJ	4_114893108	DOWN	0.2452787724157024	0.7904288566347466	0.3392924777169134
ARSK	5_94884302	"NA"	0.21835186177992671	0.5412054056824298	0.8857518455354286
ART4	12_14994299	DOWN	-0.9549967194372943	0.4973991968386636	1.0075239168818242
ARX	X_25033161	UP	0.21848356717749695	0.7946330931885628	0.3316392179163523
ASB1	2_239330477	"NA"	-0.6036730159010446	0.03601981064411157	4.7950655927481725
ASB2	14_94402416	DOWN	-0.17913318710721482	0.7893942660080123	0.3411820550480986
ASB4	7_95106919	"NA"	0.5635860291389054	0.42275043739232254	1.2421218475888083
ASCC1	10_73975361	"NA"	-0.014235926900717288	0.9389986975674691	0.09080493808845794
ASCC3	6_101328128	"NA"	-0.4704265164924921	0.09675882994581085	3.369462866111935
ASCL1	12_103343444	"NA"	0.33517624148866254	0.7200033707614062	0.4739244342082714
ASF1A	6_119214311	"NA"	0.22246931787149915	0.43237807840644804	1.2096347146825528
ASF1B	19_14247591	"NA"	-0.5376655899474514	0.23122699759751736	2.112618241053334
ASGR1	17_7082582	UP	-1.4934343096140617	0.03804436241483988	4.71617350526375
ASIC2	17_32480180	"NA"	-0.47635077879538645	0.5419843570883371	0.8836768821952253
ASNA1	19_12820754	DOWN	0	1	-0
ASPDH	19_51015483	"NA"	0.5712169489470431	0.25653050352247636	1.962797710910416
ASPRV1	2_70182638	"NA"	0.2135670835846727	0.6589776019940292	0.60169866461805
ATAD3C	1_1373174	"NA"	0.035251137565141144	0.964153537296645	0.05266518716815475
ATAT1	6_30582511	"NA"	0.15864181423379442	0.61255896310765	0.7070793745455732
ATCAY	19_3877056	DOWN	1.0137318109182174	0.0852018493439177	3.552971444648221
ATCAY	19_3877056	UP	1.0137318109182174	0.0852018493439177	3.552971444648221
ATF2	2_176031379	"NA"	-0.15639419290588474	0.415609355624177	1.2666999643201966
ATF6	1_161730087	"NA"	-0.16578893289934804	0.4220806657465177	1.2444093496250839
ATF6B	6_32079135	"NA"	0.14986592636196594	0.45740986506101433	1.1284406138751466
ATF7	12_54017129	"NA"	0.4572934047189241	0.0044774372981049824	7.803111055766627
ATG16L1	2_234118510	"NA"	-0.15653662897333476	0.3402164991893548	1.5554749870387174
ATG3	3_112279729	"NA"	-0.3995901699370714	0.24475548828115073	2.0305868843853596
ATG4A	X_107331895	UP	-0.38757034756448494	0.16135816203976458	2.6316615388383435
ATG4A	X_107331895	UP	-0.38757034756448494	0.16135816203976458	2.6316615388383435
ATG4A	X_107331895	UP	-0.38757034756448494	0.16135816203976458	2.6316615388383435
ATG4A	X_107331895	UP	-0.38757034756448494	0.16135816203976458	2.6316615388383435
ATG4B	2_242563102	"NA"	-0.14205774193934761	0.5980914917588764	0.7415619004129865
ATG4C	1_63247446	"NA"	0.037533592015814854	0.8910043802024044	0.1664955707936399
ATG7	3_11312107	"NA"	0.043559605222998954	0.8983489975193336	0.1546520717733136
ATM	11_108093134	"NA"	-0.3173710744568119	0.3695416277535749	1.4361912061020086
ATN1	12_7021929	"NA"	-0.8307451215561663	0.28727154720425346	1.7995129865978146
ATN1	12_7041470	"NA"	-0.8307451215561663	0.28727154720425346	1.7995129865978146
ATP10A	15_26104216	UP	-0.3932774064035973	0.699873268136538	0.5148343899493365
ATP10A	15_26104216	UP	-0.3932774064035973	0.699873268136538	0.5148343899493365
ATP10A	15_26104216	UP	-0.3932774064035973	0.699873268136538	0.5148343899493365
ATP10A	15_26104216	UP	-0.3932774064035973	0.699873268136538	0.5148343899493365
ATP10A	15_26104216	UP	-0.3932774064035973	0.699873268136538	0.5148343899493365
ATP10A	15_26104216	UP	-0.3932774064035973	0.699873268136538	0.5148343899493365
ATP10A	15_26104216	UP	-0.3932774064035973	0.699873268136538	0.5148343899493365
ATP10A	15_26104216	UP	-0.3932774064035973	0.699873268136538	0.5148343899493365
ATP1A3	19_42462449	"NA"	0.1222767297768268	0.8826586649644658	0.18007245720337783
ATP1B4	X_119493081	"NA"	0.12723027502439344	0.905190911998419	0.14370599468449005
ATP2B1	12_90100351	"NA"	-0.29220199812918946	0.506525648892413	0.9812927703959922
ATP2B3	X_152781989	"NA"	0.9936819045334695	0.17524515878444227	2.5125535051116605
ATP4A	19_36047666	"NA"	0.28045519707726774	0.6885779778997789	0.5383080535131184
ATP5D	19_1232134	"NA"	0	1	-0
ATP6AP1	X_153649560	"NA"	0.2559601368552453	0.385620952868727	1.374744651777609
ATP6AP1	X_153657610	UP	0.2559601368552453	0.385620952868727	1.374744651777609
ATP6AP1	X_153657610	UP	0.2559601368552453	0.385620952868727	1.374744651777609
ATP6AP2	X_40436444	UP	-0.3766138727920074	0.12088665031616487	3.0482731603586832
ATP6AP2	X_40436444	UP	-0.3766138727920074	0.12088665031616487	3.0482731603586832
ATP6V0A1	17_40608759	"NA"	-0.09071583747750989	0.8874899690341267	0.17219728153085392
ATP6V1G2	6_31511143	"NA"	0.08275865300445362	0.9066166785136984	0.1414353929755387
ATP6V1G2-DDX39B	6_31511143	"NA"	-0.440071937525941	0.48316898385454143	1.0494002484102778
ATP7A	X_77160915	"NA"	0.27589953041525206	0.4930848370379729	1.0200922060038524
ATP7B	13_52583634	"NA"	-0.7172491820279925	0.5085278144189382	0.9756014090507322
ATP8B3	19_1808658	"NA"	-0.1803828529690703	0.7337336397554893	0.44667166444219975
ATRAID	2_27426055	"NA"	0.08519690560592519	0.6980228061413459	0.518653921246825
ATRX	X_77034749	UP	-0.023119683991065898	0.9407103132268343	0.08817757386136167
ATRX	X_77034749	UP	-0.023119683991065898	0.9407103132268343	0.08817757386136167
ATXN1	6_16759205	"NA"	-1.8967727955357288	0.03878588436591212	4.68832449253139
ATXN2L	16_28831275	"NA"	0.0674017823341746	0.7322687526233611	0.4495548604251816
ATXN3	14_92567852	"NA"	0.13203002199890435	0.5925568278465492	0.7549745757777847
ATXN3L	X_13326377	"NA"	-0.13154658106987505	0.6654645174692593	0.5875663511181143
ATXN7L1	7_105511615	"NA"	0.21837714299070932	0.43699820832318614	1.194300730146736
ATXN8OS	13_70677141	DOWN	0.3317455996003984	0.49598723543377343	1.0116251025279501
ATXN8OS	13_70677141	DOWN	0.3317455996003984	0.49598723543377343	1.0116251025279501
AURKA	20_54962085	"NA"	-0.021517506854481283	0.9627900459885017	0.054706868610121154
AVEN	15_34329621	"NA"	0.16136997077923665	0.64814872677334745	0.6256031972732454
AVIL	12_58194310	"NA"	-0.13036841448484981	0.7952838326870438	0.33045825218850383
AVIL	12_58210700	"NA"	-0.13036841448484981	0.7952838326870438	0.33045825218850383
AVPR1B	1_206222001	"NA"	1.1885664507824418	0.19148053680419622	2.38473033920239
AVPR2	X_153166133	UP	-0.17649414094031002	0.6543432288242236	0.6118805101875466
AWAT2	X_69266595	DOWN	-0.09677457420097024	0.8689886755281276	0.2025907186139303
AXIN2	17_63552182	DOWN	0.1621767921004392	0.8423990637556295	0.24742426193762262
AZGP1	7_99572302	"NA"	0.697715069360684	0.4553354935705298	1.134998172533641
AZGP1P1	7_99572302	"NA"	-0.5079412342403673	0.43458566616065986	1.2022875036630594
AZI1	17_79181247	"NA"	0	1	-0
AZIN1	8_103868858	"NA"	0.049053208312963115	0.8498388593235082	0.23473878174738638
B3GALT4	6_33240207	"NA"	0.23864047294394153	0.416901773734103	1.2622205846936856
B3GALT6	1_1160798	"NA"	-0.139293177410031	0.6599773183671165	0.5995116510853149
B3GAT2	6_71664030	"NA"	-0.16404120731859573	0.6777519254617672	0.5611707881888945
B3GAT3	11_62377953	"NA"	-0.13736662802142252	0.6556923525727436	0.6089090262717496
BACH2	6_91005343	"NA"	-1.0677029565784544	0.275741187506654	1.858613315847158
BAG2	6_57034829	"NA"	-0.7900672227820342	0.4229421202511857	1.2414678512584834
BAG4	8_38033716	"NA"	-0.0016735042028122038	0.995218396605984	0.006914940963341914
BAI2	1_32226064	DOWN	0	1	-0
BAK1	6_33542615	"NA"	0.18586054948286446	0.4916563864392054	1.0242777117820652
BAP1	3_52441545	"NA"	-0.056223751222937324	0.7766296325388147	0.36470134012461436
BARHL2	1_91180883	"NA"	0.3752388389225585	0.589971567663061	0.7612826661415277
BATF	14_75987029	"NA"	-0.047216096081559744	0.9070894811575866	0.14068322036866907
BBIP1	10_112678100	"NA"	-0.14974501190388434	0.5963016165803603	0.7458858469575655
BBOX1	11_27061199	"NA"	-0.19577716913473608	0.8834654033306335	0.17875445521019157
BBS5	2_170335943	"NA"	-0.12200350467037979	0.8070262845628215	0.30931243254800256
BCAM	19_45311297	"NA"	0.5908354177890931	0.5867445745013065	0.7691954983626037
BCAN	1_156622326	"NA"	0.19625866201615727	0.8462234616239932	0.2408894097847289
BCAN	1_156595211	"NA"	0.19625866201615727	0.8462234616239932	0.2408894097847289
BCAP31	X_152987864	UP	0.15955154408971506	0.5336026462070562	0.9061622738290117
BCAP31	X_152987864	UP	0.15955154408971506	0.5336026462070562	0.9061622738290117
BCAT1	12_25101330	UP	-1.362314043139146	0.29555496609440457	1.7585016330548497
BCHE	3_165554969	DOWN	0.6469516476997432	0.6586429205317359	0.6024315665242628
BCL11B	14_99728496	"NA"	0.4989042232374241	0.5262141188775287	0.9262781368409393
BCL2L15	1_114429479	UP	0.5125460082836442	0.2025932566582343	2.3033419402331643
BCL2L2	14_23758978	"NA"	0.30459277107717586	0.13513327944493253	2.887545082121004
BCL6B	17_6924267	"NA"	0.7366534731530341	0.491220731956866	1.0255566439916142
BCO2	11_112041388	"NA"	0.0932974586312314	0.8375554140286456	0.2557434502211114
BCOR	X_40027216	UP	0.3012553366229058	0.34647940734182825	1.5291584851184254
BCOR	X_40027216	UP	0.3012553366229058	0.34647940734182825	1.5291584851184254
BCORL1	X_129113370	UP	0.6920671953561452	0.09806380837445854	3.350135399023491
BCORL1	X_129113370	UP	0.6920671953561452	0.09806380837445854	3.350135399023491
BCORL1	X_129113370	UP	0.6920671953561452	0.09806380837445854	3.350135399023491
BCORL1	X_129113370	UP	0.6920671953561452	0.09806380837445854	3.350135399023491
BDNF	11_27743135	"NA"	0.9592633160390434	0.10030569612910148	3.3175245592875355
BEAN1	16_66451660	"NA"	-0.2927531159562172	0.6491248666429219	0.6234320709634545
BEAN1	16_66519353	"NA"	-0.2927531159562172	0.6491248666429219	0.6234320709634545
BEST2	19_12861475	"NA"	-0.2850865616528876	0.6100236971010135	0.7130628079067957
BEX1	X_102316305	UP	0.6985311937050405	0.6976342450330084	0.5194572349234803
BEX1	X_102316305	UP	0.6985311937050405	0.6976342450330084	0.5194572349234803
BEX2	X_102565555	"NA"	-1.5528135755494694	0.3357419414921633	1.5745753225133212
BEX4	X_102461640	UP	-1.0003243143057392	0.25099568548309387	1.9942655298573015
BEX4	X_102461640	UP	-1.0003243143057392	0.25099568548309387	1.9942655298573015
BEX4	X_102461640	UP	-1.0003243143057392	0.25099568548309387	1.9942655298573015
BEX5	X_101403447	"NA"	-0.25905038909795386	0.8225506228103002	0.2818236245136951
BFAR	16_14726504	"NA"	0.17835404375680497	0.20405349862319722	2.292980648182231
BFSP1	20_17542510	"NA"	-0.05581620064866	0.9521791492601444	0.07069505766329051
BFSP2	3_133115749	"NA"	0.3338563421531062	0.7006442161228676	0.5132460585482564
BGLAP	1_156208305	"NA"	-0.4751744804374781	0.3906987987365197	1.3558712751465036
BGN	X_152759100	"NA"	3.4295211726590815	0.0030371093056872187	8.363085452569248
BHLHB9	X_101969678	"NA"	-0.1371317720117049	0.790975522742739	0.3382950446444846
BIRC6-AS1	2_32598006	"NA"	0.5338823590533086	0.41604706221696597	1.2651813631874682
BIVM	13_103459517	"NA"	0.493497773452515	0.4867921017954886	1.0386223343807488
BIVM-ERCC5	13_103459517	"NA"	0.045232163387033175	0.9344834676743023	0.0977589539937368
BLK	8_11412169	"NA"	-1.3434367058578656	0.12024805617317781	3.0559145220727766
BLK	8_11345287	"NA"	-1.3434367058578656	0.12024805617317781	3.0559145220727766
BLOC1S1	12_56105899	UP	-0.3360421216928069	0.32682533988547435	1.6134082499905127
BLOC1S5	6_8057709	"NA"	-0.09466215466739403	0.6750070957405765	0.5670254268928792
BLOC1S5-TXNDC5	6_8057709	"NA"	0.6272644526970117	0.47985589151833163	1.0593268886520755
BLOC1S6	15_45878786	"NA"	-0.2810566106086059	0.24611185005538655	2.0226139710020767
BMP4	14_54414223	UP	-1.5194345108951828	0.2794985642174612	1.8390872229161022
BMPR1A	10_88509482	UP	-2.2777919500183152e-4	0.999780467165419	3.167537019535999e-4
BMX	X_15481067	"NA"	-0.8755462536037921	0.6292713190499061	0.6682459056837622
BNIP2	15_59976920	"NA"	-0.18095706591237004	0.485865504990285	1.0413710858650116
BNIP3	10_133794677	"NA"	0.1083368688218096	0.7441385398975174	0.42635685498349596
BOD1L1	4_13627599	"NA"	-0.5388798778913975	0.0614394810819411	4.02469015867125
BOLA1	1_149858435	"NA"	0.45008766194329697	0.207407085079255	2.269462917061599
BOLL	2_198648040	UP	-1.0212468545929505	0.3879378804238893	1.36610243932883
BOLL	2_198648040	UP	-1.0212468545929505	0.3879378804238893	1.36610243932883
BRAF	7_140622631	"NA"	0.0015239606752075474	0.9953181758765988	0.006770305530856001
BRAT1	7_2590223	"NA"	-0.40637933032158813	0.26267375298284235	1.9286560449041432
BRAT1	7_2594256	"NA"	-0.40637933032158813	0.26267375298284235	1.9286560449041432
BRCA2	13_32889224	"NA"	-0.3854341062601243	0.3869151321323918	1.3699109416413808
