gene_names	ID	CpG_logFC	Gene_logFC	Gene_P.value	AveExpr	Gene_log2_P.value
ARFGAP1	20_61897326	DOWN	0.12078810443437238	0.5918633185262603	25.505812334081664	0.7566640481742062
ARFGAP2	11_47189560	"NA"	0.025720526927848653	0.8422329957623071	32.95708782796511	0.2477086984943638
ARGLU1	13_107219738	"NA"	-0.287922598841031	0.16951933957416884	41.339925242876326	2.5604782226104623
ARHGAP17	16_25023240	"NA"	-0.17321351626120496	0.32711862189400787	36.70538876051931	1.6121142047744368
ARHGAP36	X_130190166	DOWN	0.13183073898340592	0.7519677109049319	0.06426841805201633	0.41125738021509695
ARHGAP8	22_45095213	"NA"	-1.3017537891574638	0.11125769789282604	0.4032559883053154	3.1680229356389265
ARHGAP9	12_57872772	DOWN	-0.26363554346957496	0.3266944397337921	39.34295617726657	1.6139861942489686
ARHGAP9	12_57868429	"NA"	-0.26363554346957496	0.3266944397337921	39.34295617726657	1.6139861942489686
ARHGDIB	12_15112851	"NA"	0.6562981457018733	1.047530458423051e-4	120.41688358067722	13.22072018662526
ARHGEF15	17_8208923	"NA"	-0.026628714931696607	0.9669676926968509	0.4341623405177825	0.0484604061828303
ARHGEF19	1_16538420	"NA"	0.43460534932885775	0.1212199789290651	5.471421204188875	3.044300598003278
ARHGEF19-AS1	1_16516866	"NA"	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
ARHGEF25	12_57992706	DOWN	-0.09955901258239819	0.9171427882918972	0.4247382575791645	0.12478173301479129
ARHGEF25	12_57992706	DOWN	-0.09955901258239819	0.9171427882918972	0.4247382575791645	0.12478173301479129
ARHGEF33	2_39113162	"NA"	-0.876815690041069	0.0700516024826673	0.7897570724484193	3.8354381360157923
ARHGEF37	5_148931319	"NA"	-0.1550899620631	0.7859056111898335	1.301508825121233	0.34757204251214985
ARHGEF4	2_131684972	"NA"	-0.6958736234790922	0.1934433499008953	0.6637887671878814	2.370016961505085
ARL3	10_104473118	"NA"	-0.03670771668241812	0.8855410563190965	6.358769010871208	0.1753688987234349
ARL4C	2_235397099	DOWN	-1.8119531717558846	0.00381456026500165	9.705808383248742	8.034267529061367
ARL5B	10_18947403	"NA"	-0.6759454098960376	0.0177864993012389	20.529568007543794	5.813073599221247
ARL5B-AS1	10_18947403	"NA"	0	1	0	-0
ARL5C	17_37320807	"NA"	0.4671991533344433	0.5995222602607058	1.2916958852250866	0.7381147729884622
ARL6IP6	2_153573680	"NA"	-0.1706029327246137	0.3715842124671471	14.3589615628427	1.4282388877825218
ARMC5	16_31466454	"NA"	0.011511691209209474	0.9769674796295923	13.778377309639897	0.03361755496388646
ARRDC3	5_90678873	"NA"	-0.17285788673831526	0.7441877545734784	13.565194938938069	0.42626144342053757
ARSG	17_66283756	"NA"	-0.6121981871824307	0.26574272935363913	3.198678642038943	1.9118978743217259
ARTN	1_44395544	DOWN	1.947011102700443	0.010080389137118199	3.636825052562934	6.632304856953321
ASAH1	8_17941023	"NA"	0.6020664113134435	0.01759937386579242	41.27410066082197	5.828332086865832
ASB7	15_101139327	"NA"	-0.4101860830810331	0.005984543205438458	10.516805605288182	7.384543152848199
ASCL1	12_103343444	"NA"	-0.9287824061755208	0.06962973694328896	0.08038788117669335	3.8441526167708484
ASF1A	6_119214311	"NA"	-0.7173810657468662	0.003976307671044557	11.552685367545395	7.974354893376301
ASNA1	19_12820754	UP	0	1	0	-0
ASNA1	19_12820754	UP	0	1	0	-0
ASNA1	19_12820754	UP	0	1	0	-0
ASNSD1	2_190522807	"NA"	-0.3763876527494432	0.062188726622207396	12.491701165250557	4.0072031129605525
ASPDH	19_51015483	"NA"	-0.7528027904090642	0.0952159430091523	2.5637920880295058	3.3926530303749955
ASPSCR1	17_79973854	"NA"	0.12655223687002604	0.5738791963128196	14.76419037734906	0.8011810186531655
ASUN	12_27088464	"NA"	0	1	0	-0
ATAD3C	1_1373174	"NA"	0.11239161626500677	0.8546062214062252	0.7591192114563438	0.2266682752247175
ATF7IP	12_14514454	"NA"	-0.4888138004857252	0.043355685226940645	49.12585953490284	4.527635003457415
ATG16L2	11_72524067	"NA"	0.04940515821559188	0.8360441699903227	81.03340887078852	0.25834892992255304
ATG3	3_112279729	"NA"	1.075523631867446	1.1376254689038093e-5	23.576086597692186	16.423614805272337
ATG4C	1_63247446	"NA"	-0.5266160894678258	0.021933305484800443	10.295419665039116	5.510732938311921
ATG5	6_106768440	"NA"	0.1435744925780229	0.3152434204381456	12.080286167566268	1.6654618350406603
ATG9A	2_220077689	"NA"	-0.22508049810353192	0.40873957558917484	19.223602243815034	1.2907461580077222
ATIC	2_216172445	"NA"	-0.03943932979986631	0.8494479306301757	23.832530556542917	0.23540257893629674
ATOH8	2_85971407	"NA"	0.1427583566256887	0.830505926165936	0.4966637421118666	0.267937632154613
ATP11B	3_182499932	"NA"	0.033765805436209995	0.9028029799134805	36.01692725102978	0.14751691439560022
ATP13A4	3_193310436	"NA"	-0.8834516520129801	0.11753788964953163	1.2943123993440833	3.088802194285293
ATP1A1	1_116914319	"NA"	0.43147518156461473	0.005292272202840128	60.54800370735152	7.561897017529969
ATP1A1OS	1_116960374	"NA"	0	1	0	-0
ATP2A2	12_110716078	"NA"	0.3193877149199178	0.03187108872006595	59.11313075416813	4.971607887188226
ATP5G2	12_54066509	"NA"	0	1	0	-0
ATP6V0A1	17_40608759	"NA"	0.8349215060975412	0.06681086690064995	22.406185184864846	3.9037734111979665
ATP6V1C1	8_104022187	"NA"	-0.028993419038304324	0.8802864695752189	22.409564200481718	0.1839550018413773
ATP6V1G2	6_31511143	"NA"	-0.7845345226536498	0.19145057429977694	1.1953282044233378	2.384956106999119
ATP6V1G2-DDX39B	6_31511143	"NA"	0.03833086531052299	0.949082416035865	0.09896422888136583	0.07539472203135154
ATP8A1	4_42658117	"NA"	-1.0374811585764254	0.055959963320212434	28.300859001037562	4.159461172907601
ATXN3	14_92567852	"NA"	-0.43322387304938914	0.036464275717962666	28.97087594722759	4.7773724513425115
AURKA	20_54962085	"NA"	-0.026968301821389318	0.9403073810760567	7.034167509039331	0.08879565228390222
AURKAIP1	1_1309969	"NA"	0.2285828987362022	0.36369132294308393	7.750156833566105	1.459213588935225
AURKC	19_57733025	"NA"	-0.3580732470076386	0.3787088633203448	1.133136037311075	1.4008389083661879
AVIL	12_58210700	"NA"	-0.94533577166577	0.027749858615159356	5.135769418794337	5.171375768788669
AWAT2	X_69266595	"NA"	0.6434341541849156	0.3486072041808874	0.07342884321630264	1.5203257109411314
AZIN1	8_103868858	"NA"	0.24122517269773436	0.22415877511189508	36.248957682371014	2.157407117414375
B3GALT6	1_1160798	UP	-0.2354859720238176	0.3478192089809702	8.504562888417276	1.523590484450083
B4GALNT1	12_58024484	"NA"	-0.492326676307576	0.5616183931330772	0.21563628370867893	0.8323379098728317
B4GALNT4	11_355508	"NA"	-1.6053551805912036	0.1657069792195748	0.5408646926672689	2.5932937278534833
BAALC	8_104150328	"NA"	-5.133773912583779	0.027517076808261123	9.833676113638935	5.183528971850334
BACH2	6_91005343	"NA"	-0.8971887550953084	0.22824430395145487	5.570724172449732	2.1313492380230024
BAG2	6_57034829	"NA"	-0.3874917803408935	0.5934535583501889	3.2893502444743494	0.7527929609922865
BARD1	2_215670462	"NA"	-0.07432224135525267	0.7784408479111712	10.692697880012053	0.3613406787911085
BAZ2A	12_57022867	"NA"	0.024388254940511445	0.8674405598204433	66.17615073885295	0.20516319251669263
BBOX1	11_27061199	DOWN	-0.520079598250538	0.567248455854608	0.07580862788181864	0.817947318242163
BCAN	1_156622326	"NA"	0.42197333255419633	0.5852349461955288	0.3760752782843231	0.7729121750389726
BCAN	1_156595211	DOWN	0.42197333255419633	0.5852349461955288	0.3760752782843231	0.7729121750389726
BCAT1	12_25101330	"NA"	-1.1738878066095726	0.23485205595592204	20.859810573274828	2.0901758715091203
BCAT1	12_24982749	"NA"	-1.1738878066095726	0.23485205595592204	20.859810573274828	2.0901758715091203
BCAT2	19_49313720	"NA"	-0.14703464737815963	0.6627461241979161	7.979726967362606	0.5934717667873531
BCL11B	14_99728496	"NA"	-1.1931954970558767	0.10057313486840232	5.775623751464988	3.3136831114956022
BCL6	3_187460429	"NA"	1.0308341022236576	0.0842418610508888	16.673157200138526	3.569318881387941
BCL9L	11_118786462	"NA"	-0.6385220560750184	0.11614925741470696	18.259295506516747	3.1059481643957807
BDNF	11_27743135	"NA"	-0.27472960720038797	0.588355407172225	0.9092346605818248	0.7652401893711571
BDNF-AS	11_27525697	"NA"	-0.6032294922112038	0.13448933826122514	1.4790756032737737	2.894436288256666
BEST2	19_12861475	"NA"	-1.1759136385320885	0.014571710726088772	0.6013593723208673	6.100685929313726
BET1L	11_205378	"NA"	-0.18764358653032343	0.2806008536199818	19.306320145113794	1.833408697079082
BFSP1	20_17542510	"NA"	-0.10731524507128176	0.8829013233377431	0.37645851559313753	0.17967588950102711
BHLHE22	8_65490515	DOWN	-0.8679532686264557	0.35829415006815857	0.13119048967883257	1.4807836062830468
BHLHE23	20_61633544	"NA"	0.42792211599481433	0.7034469100881519	0.12690504328538668	0.5074865490982393
BIRC2	11_102216438	"NA"	-0.15734432969011625	0.44532217202609714	22.965814385300018	1.1670786513621583
BIRC8	19_53793065	"NA"	0.13279258366009383	0.7883182032967597	0.0713894758764304	0.34315000625357117
BIVM	13_103459517	"NA"	-1.5074155238162974	0.02696077733909596	8.268570056167794	5.212994096552745
BIVM-ERCC5	13_103459517	"NA"	-0.5363466686704275	0.11502679747767891	0.06346606915873368	3.1199580938526656
BLK	8_11412169	"NA"	-0.1751124451714423	0.7656760024399373	3.536279110192171	0.3851940533326734
BLK	8_11345287	"NA"	-0.1751124451714423	0.7656760024399373	3.536279110192171	0.3851940533326734
BLOC1S4	4_6711924	"NA"	-0.05386944271354732	0.8089186798122976	4.631374188650749	0.30593341834879273
BMF	15_40399328	"NA"	-0.5402143615810067	0.16841064609128265	14.747365216455727	2.5699447535280298
BMPR2	2_203236577	"NA"	-0.38278734371977396	0.603489996350145	9.684275447787968	0.728598238299199
BNC2	9_16726550	"NA"	-1.338003301693719	0.10684213685651528	0.6346117084441746	3.2264473594262904
BNIP3	10_133794677	"NA"	-0.1331635971272842	0.6156126780492566	8.568534030359503	0.6999051517682671
BNIP3L	8_26239749	"NA"	-0.23921291192579375	0.4054444559307574	28.329368766508026	1.3024238096481124
BOLA1	1_149858435	"NA"	-0.21813222945262423	0.46446862347891626	3.1414575635668274	1.1063469542111868
BRAF	7_140622631	"NA"	-0.18998060775259074	0.3587447165468348	23.45210873842185	1.478970510396068
BRAT1	7_2594256	"NA"	0.623992692382827	0.015522524521712927	21.182882760921398	6.009492978978405
BRAT1	7_2590223	"NA"	0.623992692382827	0.015522524521712927	21.182882760921398	6.009492978978405
BRD2	6_32935690	"NA"	-0.0640482161003586	0.5930828506666466	75.26630438447327	0.753694438856772
BRD2	6_32937493	"NA"	-0.0640482161003586	0.5930828506666466	75.26630438447327	0.753694438856772
BRD2-IT1	6_32937493	"NA"	0	1	0	-0
BRE	2_28110896	DOWN	0	1	0	-0
BRINP2	1_177136538	"NA"	-0.5849697050381373	0.5314913147326792	0.0979102096869675	0.9118819784733566
BRK1	3_10152700	"NA"	0.25048069249079585	0.10644611481866444	22.245855818658292	3.231804801124732
BSDC1	1_32860268	"NA"	-0.5096274151723703	0.007635615704007121	31.48619001802585	7.033039790075657
BTBD7	14_93795294	"NA"	-0.33807154239403125	0.03684587188501123	23.624827120467693	4.762353197174477
BTG1	12_92528801	DOWN	1.2468182079536874	2.7996543608071742e-5	35.80916009034875	15.124391748241354
BTLA	3_112217316	"NA"	-0.988401661943342	0.18316403304990644	3.593203489783735	2.4487918580181156
BUB1B	15_40452066	"NA"	-0.15736085617178652	0.6395662611788184	14.119885757014133	0.6448342600619955
BUB1B	15_40509440	"NA"	-0.15736085617178652	0.6395662611788184	14.119885757014133	0.6448342600619955
BUB3	10_124906363	"NA"	-0.1241738594486721	0.4229627506107788	28.86140507559844	1.2413974808929544
BUD13	11_116640801	"NA"	-0.24206268612386062	0.07492916928516986	11.116024290286184	3.7383287328952153
BZW1	2_201674570	"NA"	0.26889857179458687	0.11457326598076524	26.7998702837347	3.1256576436056975
C10orf82	10_118428986	DOWN	-0.282382484226253	0.5940397889689	0.07673809734902083	0.7513685284646476
C11orf1	11_111750672	"NA"	-0.368042973422805	0.1762492705005924	6.016746465998685	2.504310808708446
C11orf1	11_111748606	"NA"	-0.368042973422805	0.1762492705005924	6.016746465998685	2.504310808708446
C11orf58	11_16628042	DOWN	-0.3066085469427611	0.06580021318699517	31.681843611136404	3.925763931599581
C11orf82	11_82610457	"NA"	0	1	0	-0
C12orf29	12_88427740	"NA"	-0.02240143458685573	0.9304153718247903	7.799549469184346	0.10405316244403381
C12orf50	12_88427740	"NA"	-0.6449599181748509	0.3065254863853766	0.1598470259939035	1.705921061580935
C12orf55	12_96882800	"NA"	0	1	0	-0
C12orf60	12_14955938	"NA"	-0.05380524759055283	0.8808599468578908	1.4339542497869409	0.1830154401407765
C12orf79	12_92528801	DOWN	0	1	0	-0
C14orf142	14_93673394	"NA"	0	1	0	-0
C14orf28	14_45366137	"NA"	-0.8709786782409255	0.0037383702854733693	2.74501392750295	8.063374809597589
C16orf62	16_19603119	"NA"	0	1	0	-0
C16orf98	16_31209754	"NA"	0	1	0	-0
C17orf58	17_65984671	"NA"	0.2559076248069623	0.44526085477335753	2.6522376337542646	1.1672773124502909
C17orf97	17_256417	"NA"	-0.5462134219694752	0.16750308646949963	3.2961634213894877	2.577740415476857
C18orf63	18_71979595	"NA"	-0.679616901766158	0.026923780201030797	0.06037070892523352	5.214975205740155
C19orf40	19_33458107	"NA"	0	1	0	-0
C19orf43	19_12820754	UP	0	1	0	-0
C19orf43	19_12820754	UP	0	1	0	-0
C19orf43	19_12820754	UP	0	1	0	-0
C19orf48	19_51305500	"NA"	-0.3092566091359483	0.30730221791002804	18.02147982904155	1.7022699154727525
C19orf66	19_10195234	"NA"	0	1	0	-0
C1orf109	1_38156332	"NA"	-0.4264224620255521	0.06731768183183937	7.007602808702055	3.892870693250848
C1orf122	1_38269910	DOWN	0.4898550936657289	0.036869659566605546	4.415743807737283	4.761422094304138
C1orf132	1_207974023	UP	0	1	0	-0
C1orf132	1_208039189	"NA"	0	1	0	-0
C1orf134	1_16555003	"NA"	0	1	0	-0
C1orf137	1_117222261	"NA"	0	1	0	-0
C1orf145	1_228399082	"NA"	0	1	0	-0
C1orf147	1_206667457	"NA"	-0.12026044628724497	0.6416241103671583	3.3972059114209836	0.6401997397940521
C1orf159	1_1049052	"NA"	-0.0866736561754693	0.7541939161522531	7.658570080701281	0.4069925821330243
C1orf159	1_1005127	"NA"	-0.0866736561754693	0.7541939161522531	7.658570080701281	0.4069925821330243
C1orf170	1_903641	"NA"	0	1	0	-0
C1orf174	1_3815536	"NA"	-0.41992415739395206	0.03864521732949897	12.492594436445922	4.693566310216036
C1orf204	1_159822784	"NA"	0	1	0	-0
C1orf216	1_36183603	"NA"	-0.05831339018733228	0.8176158199250446	10.88235986446895	0.2905049838532601
C1orf27	1_186342515	"NA"	0	1	0	-0
C1orf51	1_150252819	DOWN	0	1	0	-0
C1orf54	1_150238754	"NA"	0.4135079964300452	0.24164281555726128	2.397049485464078	2.0490519932067355
C1orf61	1_156380226	"NA"	-0.2683162247841926	0.6220893326241501	0.3971744182672234	0.6848063272649549
C1orf61	1_156393868	"NA"	-0.2683162247841926	0.6220893326241501	0.3971744182672234	0.6848063272649549
C1QBP	17_5341583	"NA"	-0.01962467117418054	0.9440392828572333	24.268204950389435	0.08308120139751385
C1QL2	2_119914770	"NA"	0.10940990611722157	0.8028995314838746	0.06422148909680225	0.3167086233319026
C20ORF135	20_62486746	"NA"	0	1	0	-0
C20orf166	20_61146139	DOWN	0	1	0	-0
C20orf166-AS1	20_61146139	DOWN	0	1	0	-0
C20orf195	20_62170997	"NA"	0	1	0	-0
C20orf26	20_20033067	"NA"	0	1	0	-0
C20orf26	20_20036027	"NA"	0	1	0	-0
C21orf128	21_43527497	"NA"	0	1	0	-0
C22orf26	22_46440513	DOWN	0	1	0	-0
C22orf26	22_46440513	DOWN	0	1	0	-0
C2CD2L	11_118962934	"NA"	0.4305208479386655	0.04741107699100197	14.754707039921312	4.398632024047903
C2CD4D	1_151812040	"NA"	-0.6192898049198163	0.40712696110540125	0.25077996258379626	1.296449330876628
C2CD5	12_22692467	"NA"	0.2502362593849998	0.22727144009452824	22.68256818261143	2.1375116945977326
C2orf50	2_11272832	"NA"	-0.7097191577396402	0.2739418682287094	0.36248866250630485	1.868058315993373
C3AR1	12_8214668	"NA"	1.3056804305857934	0.027078041810334862	10.925267383305089	5.206732777769724
C3orf18	3_50591468	"NA"	0.4073917106410083	0.2750648827218323	2.5837860658702443	1.8621561310129802
C3orf27	3_128292430	"NA"	0	1	0	-0
C3orf52	3_111804273	"NA"	-0.6474078548058688	0.21369448548384098	1.1244601660750941	2.226378416032204
C3orf52	3_111829537	"NA"	-0.6474078548058688	0.21369448548384098	1.1244601660750941	2.226378416032204
C3orf58	3_143689279	"NA"	0	1	0	-0
C3orf80	3_159941781	"NA"	0.5150931312132196	0.7351441167297867	3.607058492216848	0.44390099308775266
C4BPA	1_207275723	DOWN	0.0704914027113106	0.9357073577747697	0.15486695798482228	0.09587069702383522
C4BPA	1_207275723	DOWN	0.0704914027113106	0.9357073577747697	0.15486695798482228	0.09587069702383522
C4orf21	4_113545277	"NA"	0	1	0	-0
C4orf32	4_113063940	"NA"	0	1	0	-0
C4orf33	4_130011978	"NA"	0.017985056156292423	0.9351474998219477	6.928274636908695	0.09673415718267042
C5orf22	5_31521725	"NA"	0.0945804040622189	0.6245350640775111	11.375714924838093	0.6791455216920274
C5orf45	5_179288202	"NA"	0	1	0	-0
C6orf100	6_28908866	"NA"	0	1	0	-0
C6orf201	6_4076718	"NA"	-1.196609611459015	0.007624734252562077	1.0796849199226184	7.0350972289604465
C6orf211	6_151766799	"NA"	0	1	0	-0
C6orf25	6_31682145	"NA"	0	1	0	-0
C6orf62	6_24718538	"NA"	-0.06525744987817461	0.618352220311664	47.49797729846744	0.6934992474591696
C7orf25	7_42949046	"NA"	-0.45021252247857924	0.16963901156987052	0.9272941614075872	2.559460112920314
C7orf50	7_1065596	"NA"	0.592174392858853	0.055953428180122125	6.225591206604494	4.159629664168283
C7orf50	7_1176476	"NA"	0.592174392858853	0.055953428180122125	6.225591206604494	4.159629664168283
C7orf65	7_47692283	"NA"	0.3049272189407688	0.5726156344243678	0.08222663810885586	0.8043610333545417
C7orf69	7_47828722	"NA"	0.8405417970890321	0.2534590754667051	0.06737341881900101	1.9801752722643833
C7orf72	7_50133355	"NA"	0	1	0	-0
C7orf73	7_135346487	"NA"	0	1	0	-0
C8orf56	8_104153540	"NA"	0	1	0	-0
C9orf117	9_130462452	"NA"	0	1	0	-0
C9orf91	9_117370925	"NA"	0	1	0	-0
CA11	19_49144873	"NA"	-0.820679960806641	0.06119850541811771	1.9456872884417273	4.030359769735868
CA11	19_49138248	"NA"	-0.820679960806641	0.06119850541811771	1.9456872884417273	4.030359769735868
CA14	1_150227107	DOWN	-0.043702145058588826	0.8737243330796848	2.946542133213127	0.1947499250373959
CABLES2	20_60972715	"NA"	0.35641279128537384	0.07865727862877181	8.401148458667864	3.6682759167495833
CABP7	22_30112798	DOWN	-0.20402432317879915	0.4506763249844664	0.9455698750341318	1.1498364307773516
CACFD1	9_136310329	UP	-0.1482284086558847	0.7012891365829853	3.6826440270500176	0.5119187149717362
CACNB1	17_37351995	"NA"	0.48123282060948824	0.35824994760142215	7.525463751782528	1.4809616014122902
CACNB4	2_152951975	UP	-1.723289214389025	0.04993358539028916	6.9241209963358505	4.323845689293782
CACYBP	1_174965882	"NA"	0.06648639777787047	0.7229412763106082	17.663761888709328	0.4680496314125521
CAHM	6_163833365	"NA"	0.26565399177832433	0.44388022494601986	1.1336444221373227	1.1717576574741846
CAMK1D	10_12385400	"NA"	-1.6382796035306173	0.03337941360130429	16.409795213189877	4.904897579649448
CAMKMT	2_44586822	"NA"	0.007836301248612454	0.9748391028942887	4.787196935061061	0.03676397306264438
CAPG	2_85641313	"NA"	2.1352496322687005	7.078920402328452e-4	18.933266411814536	10.464183026157757
CAPRIN1	11_34069856	"NA"	0.10068139134743426	0.5911725524163303	77.53127370020428	0.7583488068175251
CAPRIN2	12_30906902	"NA"	0.3070096200635639	0.547024395411293	11.371012684772177	0.8703229211856366
CAPZA1	1_113161259	"NA"	0.46276891634821204	0.00825076249346038	50.57347396359349	6.921256832612467
CARD10	22_37902960	"NA"	-0.697558283540293	0.38453339816504917	0.5895301575664794	1.3788191877936864
CARKD	13_111266228	"NA"	0	1	0	-0
CARS2	13_111358825	"NA"	-0.04794884793364229	0.7161961761255533	27.74464042653026	0.4815732789647925
CARTPT	5_71014255	"NA"	-0.21615027207180137	0.5186401633096074	0.06426841805201633	0.9471941625797261
CASC10	10_21781245	"NA"	0	1	0	-0
CASC11	8_128745991	DOWN	-0.40113171035949957	0.4179979044756018	0.23029139726986095	1.258432385141576
CASK	X_41420181	"NA"	0.1352090264556587	0.7666052867112038	7.302961325118852	0.38344414751108
CAT	11_34459689	"NA"	1.0950799579140948	0.005021706347816297	86.78509011003888	7.637606617449677
CBLN1	16_49311138	DOWN	0.1378496860716556	0.8448930413584561	0.09416107367139014	0.24315937889919642
CBLN3	14_24899592	"NA"	0.16232148520525957	0.7626782924812869	1.2900071844851448	0.3908534568514492
CBLN3	14_24894613	"NA"	0.16232148520525957	0.7626782924812869	1.2900071844851448	0.3908534568514492
CBX1	17_46176874	"NA"	0.07754265551278383	0.7473622888026052	12.714754211397642	0.42012032636548835
CBX2	17_77748700	"NA"	-2.996427309381835	0.001112380413330744	12.818615720166436	9.812134037453289
CBX3	7_26238186	"NA"	0.30808885681107956	0.21776167109418806	34.35308905353674	2.199178051707397
CBX4	17_77811105	"NA"	0.10134316463899573	0.6474285112376047	15.298034506609131	0.6272071950254978
CBX8	17_77773717	"NA"	-0.8003702617809298	0.0195234914586026	3.1397413707494297	5.678645111280583
CBY3	5_179107239	"NA"	-0.602797996583223	0.15952886541405503	0.7394465907319104	2.6481106036751654
CC2D2A	4_15469482	"NA"	0.2849084759905254	0.5302258113113398	5.158036056183396	0.9153211927989622
CCDC108	2_219877410	"NA"	0	1	0	-0
CCDC124	19_18041577	"NA"	0.33815085890869856	0.1840341504063974	7.8630874269237605	2.441954589200778
CCDC150	2_197503232	"NA"	0.00653972176827855	0.9828461403978597	3.764088515774034	0.024962507272096954
CCDC180	9_100121095	"NA"	-1.0136128097914856	0.01307950674857272	4.567239089412061	6.256548054504933
CCDC183	9_139688116	"NA"	-0.03007458612038172	0.9081707921443857	1.8472091154949102	0.138964456171853
CCDC183	9_139700159	"NA"	-0.03007458612038172	0.9081707921443857	1.8472091154949102	0.138964456171853
CCDC183-AS1	9_139700159	"NA"	0.1951739004075379	0.5168985442976648	3.795178589511507	0.9520469555507183
CCDC25	8_27604844	"NA"	-0.016915300280100354	0.9405469575318605	9.832146261047901	0.08842812167881887
CCDC25	8_27623898	"NA"	-0.016915300280100354	0.9405469575318605	9.832146261047901	0.08842812167881887
CCDC28B	1_32661814	DOWN	-0.5506495216440022	0.022299108697254228	6.504751377586788	5.486870143474409
CCDC3	10_13133797	"NA"	-0.2840306795092634	0.7964350345570173	0.8486203484281181	0.3283714094015828
CCDC42	17_8645439	UP	-0.9599977657047638	0.14044758621928224	0.3780975403703629	2.8318962648651698
CCDC57	17_80030209	"NA"	-0.8735561325460308	0.06672351473233411	27.16552493536555	3.905660903489837
CCDC57	17_80163951	DOWN	-0.8735561325460308	0.06672351473233411	27.16552493536555	3.905660903489837
CCDC58	3_122101562	"NA"	-0.5121967469868873	0.04145627970687622	5.112069690960244	4.592265535200576
CCDC59	12_82751931	"NA"	-0.011918439170262474	0.9589080881445468	10.32993451147874	0.060535556111929296
