"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902905","BP","GO:1902905","positive regulation of supramolecular fiber organization","37/1355","204/18670",1.93365952664077e-07,1.93365952664077e-07,2.59098403445859e-05,"RHOA/NAV3/CDC42/WDR1/ARHGEF10L/PICK1/HCK/MAPRE1/CORO1A/PYCARD/LIMK1/PFN1/ARPC3/ACTR3/PLEK/PROX1/PTK2B/NCKAP1L/SDC4/COLGALT1/ARPC1B/SPIRE1/RAC1/ACTR2/ARF1/ARPC5/CDC42EP3/ARPC2/ARF6/CFL1/GRB2/FES/FLNA/S100A10/GPX1/ARPC4/ARPC1A",37
"GO:1902600","BP","GO:1902600","proton transmembrane transport","32/1355","163/18670",2.0038245318014e-07,2.0038245318014e-07,2.60828648831171e-05,"ATP6AP1/SLC25A3/PPIF/SLC2A9/TCIRG1/ATP5F1B/COX6A1/ATP6V0E1/NDUFS7/ATP6V0B/SLC17A5/SLC36A1/ATP5F1E/ATP6V1F/ACTN4/ATP6V1E1/COX4I1/ATP6V1B2/ATP6V0D1/ATP1A1/ATP6V0E2/ATP2A2/COX8A/COX5A/ATP6V0C/CHP1/SLC9A8/SLC9A6/TMSB4X/CHCHD10/ATP6V1E2/NOX5",32
"GO:0048002","BP","GO:0048002","antigen processing and presentation of peptide antigen","35/1355","189/18670",2.44099789594417e-07,2.44099789594417e-07,3.02935856332686e-05,"PSMB1/SLC11A1/VAMP3/CYBA/AP1M1/CAPZB/PSMD8/PSMC1/PSMA7/PSMD7/PYCARD/AP1S1/PSMD9/CAPZA1/NCF2/CTSD/CLTA/DCTN4/CTSL/CTSV/DCTN3/ACTR1A/ARF1/AP1S3/NCF1/FCER1G/AP2M1/CYBB/PSMD2/DCTN2/AP1S2/AP2A1/CAPZA2/IKBKG/PSMB3",35
"GO:0001666","BP","GO:0001666","response to hypoxia","54/1355","359/18670",2.48470856986007e-07,2.48470856986007e-07,3.02935856332686e-05,"PSMB1/CYBA/HIPK2/PKM/RHOA/SIRT2/ENO1/TIGAR/PLOD1/ALKBH5/PSMD8/HMOX1/PSMC1/PSMA7/AHCY/PGK1/PSMD7/ELOB/NDRG1/TGFB1/PPARGC1A/PSMD9/REG1A/APAF1/PTK2B/CAT/CXCR4/BECN1/ACTN4/LDHA/MDM2/CPEB2/TLR2/THBS1/TMBIM6/AKT1/ADAM15/PSEN2/ALAD/UBC/ADAM17/PINK1/LMNA/CAPN2/CYBB/PLK3/PSMD2/AGTRAP/PENK/SLC8A1/IRAK1/P4HB/PLEKHN1/PSMB3",54
"GO:0006909","BP","GO:0006909","phagocytosis","55/1355","369/18670",2.61025073763797e-07,2.61025073763797e-07,3.02935856332686e-05,"TYROBP/SLC11A1/CYBA/ABCA7/RAB27A/JMJD6/CDC42/ACTB/SH3BP1/MYH9/SIRPB1/HCK/CORO1A/PYCARD/TGFB1/LIMK1/ARPC3/ACTR3/NCF2/ANXA11/NCKAP1L/LRP1/CD93/BECN1/ARPC1B/PPARG/RAC1/MYO1G/TLR4/TLR2/MYO7A/THBS1/ACTR2/ATG3/PTPRJ/MERTK/FCER1G/APOA2/ABR/ITGB2/ARPC5/ARPC2/PRKCD/SYK/C2/ITGAM/CD14/AZU1/ANO6/GRB2/RAB39A/CDC42SE1/SIRPA/ARPC4/ARPC1A",55
"GO:0046034","BP","GO:0046034","ATP metabolic process","48/1355","304/18670",2.68539475827889e-07,2.68539475827889e-07,3.02935856332686e-05,"AK2/SLC25A13/NADK/UQCRC1/BID/PKM/RHOA/HDAC4/ENO1/TIGAR/TSPO/ABCD1/PGK1/TGFB1/OGDH/PPIF/GALK1/PPARGC1A/ATP5F1B/GAPDH/TPI1/COX6A1/PFKFB4/NDUFS7/ATP5F1E/COX4I1/NDUFA2/NUP210/LDHA/NDUFS6/ATP6V1B2/NDUFB9/SLC25A25/ALDOA/PRXL2C/PINK1/NDUFS2/ADPGK/HK3/UQCRQ/FBP1/PGAM1/COX8A/FAM20C/COX5A/PRKAG1/TMSB4X/CHCHD10",48
"GO:0006914","BP","GO:0006914","autophagy","68/1355","496/18670",2.72628271815113e-07,2.72628271815113e-07,3.02935856332686e-05,"CAPN1/CTSA/SIRT2/PRKACA/TIGAR/TP53INP2/TOLLIP/ULK2/MCOLN1/SNAP29/HMOX1/TSPO/CHMP4B/MAP1LC3A/MEFV/PYCARD/PPARGC1A/TCIRG1/GAPDH/TFEB/DAP/ATP6V0E1/EIF4G1/CHMP3/QSOX1/LAMTOR2/MFN2/EXOC8/ATP6V0B/CAPNS1/BECN1/CHMP2A/ATP6V1E1/RAB1A/TMBIM6/AKT1/MCL1/RALB/ATG3/ATP6V1B2/PINK1/ATP6V0D1/SPATA18/WDFY3/MTMR14/ZC3H12A/CDK5/WDR81/ADRB2/ATP6V0E2/TRIM8/RGS19/PLK3/RAB1B/DDIT3/GBA/RAB39A/PRKAG1/STING1/NRBP2/HGS/ATP6V0C/LAMTOR4/ATG7/PSAP/UBXN2B/ATP6V1E2/IKBKG",68
"GO:0061919","BP","GO:0061919","process utilizing autophagic mechanism","68/1355","496/18670",2.72628271815113e-07,2.72628271815113e-07,3.02935856332686e-05,"CAPN1/CTSA/SIRT2/PRKACA/TIGAR/TP53INP2/TOLLIP/ULK2/MCOLN1/SNAP29/HMOX1/TSPO/CHMP4B/MAP1LC3A/MEFV/PYCARD/PPARGC1A/TCIRG1/GAPDH/TFEB/DAP/ATP6V0E1/EIF4G1/CHMP3/QSOX1/LAMTOR2/MFN2/EXOC8/ATP6V0B/CAPNS1/BECN1/CHMP2A/ATP6V1E1/RAB1A/TMBIM6/AKT1/MCL1/RALB/ATG3/ATP6V1B2/PINK1/ATP6V0D1/SPATA18/WDFY3/MTMR14/ZC3H12A/CDK5/WDR81/ADRB2/ATP6V0E2/TRIM8/RGS19/PLK3/RAB1B/DDIT3/GBA/RAB39A/PRKAG1/STING1/NRBP2/HGS/ATP6V0C/LAMTOR4/ATG7/PSAP/UBXN2B/ATP6V1E2/IKBKG",68
"GO:0036293","BP","GO:0036293","response to decreased oxygen levels","55/1355","370/18670",2.85483501031058e-07,2.85483501031058e-07,3.09667316406622e-05,"PSMB1/CYBA/HIPK2/PKM/RHOA/SIRT2/ENO1/TIGAR/PLOD1/ALKBH5/PSMD8/PICK1/HMOX1/PSMC1/PSMA7/AHCY/PGK1/PSMD7/ELOB/NDRG1/TGFB1/PPARGC1A/PSMD9/REG1A/APAF1/PTK2B/CAT/CXCR4/BECN1/ACTN4/LDHA/MDM2/CPEB2/TLR2/THBS1/TMBIM6/AKT1/ADAM15/PSEN2/ALAD/UBC/ADAM17/PINK1/LMNA/CAPN2/CYBB/PLK3/PSMD2/AGTRAP/PENK/SLC8A1/IRAK1/P4HB/PLEKHN1/PSMB3",55
"GO:0030641","BP","GO:0030641","regulation of cellular pH","22/1355","90/18670",3.24655748278511e-07,3.24655748278511e-07,3.43968195483328e-05,"SLC11A1/GRN/ATP6AP1/DMXL2/CA2/TCIRG1/ATP5F1B/ATP6V0E1/ATP6V0B/ATP6V1F/ATP6V1E1/ATP6V1B2/ATP6V0D1/ATP6V0E2/RAB39A/ATP6V0C/CHP1/MAFG/SLC9A8/SLC9A6/SLC26A6/ATP6V1E2",22
"GO:0002478","BP","GO:0002478","antigen processing and presentation of exogenous peptide antigen","33/1355","175/18670",3.46274200977343e-07,3.46274200977343e-07,3.58534627232043e-05,"PSMB1/VAMP3/CYBA/AP1M1/CAPZB/PSMD8/PSMC1/PSMA7/PSMD7/AP1S1/PSMD9/CAPZA1/NCF2/CTSD/CLTA/DCTN4/CTSL/CTSV/DCTN3/ACTR1A/ARF1/AP1S3/NCF1/FCER1G/AP2M1/CYBB/PSMD2/DCTN2/AP1S2/AP2A1/CAPZA2/IKBKG/PSMB3",33
"GO:0006665","BP","GO:0006665","sphingolipid metabolic process","31/1355","159/18670",3.62876473218409e-07,3.62876473218409e-07,3.67375292652462e-05,"ALDH3B1/HEXB/CTSA/ALDH3A2/ACER3/BAX/ARSA/VAPA/STS/GLA/PLA2G15/ASAH1/P2RX1/ST8SIA4/ORMDL2/ORMDL1/TEX2/DEGS1/SUMF1/PRKCD/SGMS2/SPTSSA/SMPD1/SERINC2/GLB1/B3GALT1/GBA/GM2A/PSAP/NEU1/B3GALT4",31
"GO:0050764","BP","GO:0050764","regulation of phagocytosis","23/1355","98/18670",3.87898162122498e-07,3.87898162122498e-07,3.8417007909981e-05,"SLC11A1/CYBA/ABCA7/RAB27A/SIRPB1/HCK/PYCARD/TGFB1/NCKAP1L/LRP1/PPARG/TLR2/ATG3/PTPRJ/MERTK/FCER1G/APOA2/ABR/SYK/C2/AZU1/ANO6/SIRPA",23
"GO:0032496","BP","GO:0032496","response to lipopolysaccharide","50/1355","330/18670",5.50329092291094e-07,5.50329092291094e-07,5.33443294834458e-05,"SLC11A1/VIM/RHOA/MGST2/IRAK3/GGT1/TSPO/CTSG/NFKBIA/HCK/PYCARD/NFKBIB/AKAP8/TGFB1/PPARGC1A/LY86/PDE4D/PTGFR/CD68/CASP9/AKIRIN2/IL1RN/TLR4/TLR2/AKT1/ALAD/NOCT/ADAM17/TIMP4/ABR/NLRP3/MAPKAPK2/CAPN2/ZC3H12A/HMGB2/PRDX3/TNIP2/PTAFR/CD14/CEBPB/TRIB1/CNP/ATP2A2/JUN/PENK/IRAK1/PELI1/SIRPA/LILRA2/CCL3",50
"GO:0031638","BP","GO:0031638","zymogen activation","16/1355","53/18670",6.1543143173252e-07,6.1543143173252e-07,5.64825779239679e-05,"BAK1/ENO1/GGT1/CTSZ/PGK1/PYCARD/CTSH/VSIR/DHCR24/F12/CIDEB/THBS1/FURIN/KLK1/ANXA2/ANXA2P2",16
"GO:0045851","BP","GO:0045851","pH reduction","16/1355","53/18670",6.1543143173252e-07,6.1543143173252e-07,5.64825779239679e-05,"SLC11A1/GRN/ATP6AP1/DMXL2/CA2/TCIRG1/ATP6V0E1/ATP6V0B/ATP6V1F/ATP6V1E1/ATP6V1B2/ATP6V0D1/ATP6V0E2/RAB39A/ATP6V0C/ATP6V1E2",16
"GO:0016241","BP","GO:0016241","regulation of macroautophagy","32/1355","171/18670",6.19898902816191e-07,6.19898902816191e-07,5.64825779239679e-05,"CAPN1/PRKACA/TIGAR/HMOX1/CHMP4B/GAPDH/ATP6V0E1/QSOX1/LAMTOR2/MFN2/EXOC8/ATP6V0B/CAPNS1/BECN1/ATP6V1E1/AKT1/RALB/ATP6V1B2/PINK1/ATP6V0D1/CDK5/ADRB2/ATP6V0E2/RAB1B/GBA/PRKAG1/STING1/NRBP2/ATP6V0C/LAMTOR4/ATP6V1E2/IKBKG",32
"GO:0006687","BP","GO:0006687","glycosphingolipid metabolic process","18/1355","66/18670",6.67572050327864e-07,6.67572050327864e-07,5.89628116967371e-05,"HEXB/CTSA/BAX/ARSA/STS/GLA/ASAH1/ST8SIA4/SUMF1/PRKCD/SMPD1/GLB1/B3GALT1/GBA/GM2A/PSAP/NEU1/B3GALT4",18
"GO:0033572","BP","GO:0033572","transferrin transport","13/1355","36/18670",6.96642813744434e-07,6.96642813744434e-07,5.89628116967371e-05,"ATP6AP1/MCOLN1/TCIRG1/ATP6V0E1/ATP6V0B/ATP6V1F/ATP6V1E1/ATP6V1B2/ATP6V0D1/ATP6V0E2/ARHGAP1/ATP6V0C/ATP6V1E2",13
"GO:0042554","BP","GO:0042554","superoxide anion generation","13/1355","36/18670",6.96642813744434e-07,6.96642813744434e-07,5.89628116967371e-05,"TYROBP/CYBA/TGFB1/GNAI2/NCF2/AGT/NCF1/ITGB2/PRKCD/SYK/CYBB/ITGAM/NOX5",13
"GO:0043254","BP","GO:0043254","regulation of protein-containing complex assembly","60/1355","429/18670",6.98889149732582e-07,6.98889149732582e-07,5.89628116967371e-05,"BID/CAPG/RHOA/NAV3/SIRT2/CDC42/CAPZB/MAPRE3/BAX/STX1B/PICK1/HCK/MAPRE1/RIOK3/CORO1A/MEFV/PYCARD/TGFB1/MTPN/PFN1/ARPC3/EIF4G1/ACTR3/PLEK/CAPZA1/CAMSAP2/PTK2B/NCKAP1L/PREX1/ARPC1B/SPIRE1/DDB2/VILL/LCP1/RAC1/DBNL/TLR4/ACTR2/PREB/ARF1/RALB/MSN/MPP7/PINK1/ARPC5/CDC42EP3/ARPC2/PRKCD/TBX20/SYK/ARF6/GBA/GRB2/HCLS1/FES/CAPZA2/TMSB4X/ARPC4/ARPC1A/TWF2",60
"GO:1901658","BP","GO:1901658","glycosyl compound catabolic process","14/1355","42/18670",8.05618492818721e-07,8.05618492818721e-07,6.67314227161612e-05,"FUCA2/UPP2/TYMP/ADA2/UPB1/APOBEC3H/AHCY/GLA/CDA/GUSB/GBA/APOBEC3B/UPP1/NUDT18",14
"GO:0019884","BP","GO:0019884","antigen processing and presentation of exogenous antigen","33/1355","182/18670",8.77851331412897e-07,8.77851331412897e-07,7.14161759841169e-05,"PSMB1/VAMP3/CYBA/AP1M1/CAPZB/PSMD8/PSMC1/PSMA7/PSMD7/AP1S1/PSMD9/CAPZA1/NCF2/CTSD/CLTA/DCTN4/CTSL/CTSV/DCTN3/ACTR1A/ARF1/AP1S3/NCF1/FCER1G/AP2M1/CYBB/PSMD2/DCTN2/AP1S2/AP2A1/CAPZA2/IKBKG/PSMB3",33
"GO:0051495","BP","GO:0051495","positive regulation of cytoskeleton organization","38/1355","226/18670",9.64467195668556e-07,9.64467195668556e-07,7.70861315393076e-05,"RHOA/NAV3/CDC42/WDR1/ARHGEF10L/PICK1/HCK/MAPRE1/CORO1A/PYCARD/LIMK1/PFN1/ARPC3/ACTR3/PLEK/PROX1/PTK2B/NCKAP1L/SDC4/ARPC1B/SPIRE1/RAC1/ACTR2/ARF1/ARPC5/CDC42EP3/ARPC2/CDK5/ARF6/CFL1/GRB2/HCLS1/FES/FLNA/S100A10/UBXN2B/ARPC4/ARPC1A",38
"GO:0010506","BP","GO:0010506","regulation of autophagy","49/1355","328/18670",1.08555576185232e-06,1.08555576185232e-06,8.52683364300697e-05,"CAPN1/CTSA/SIRT2/PRKACA/TIGAR/TP53INP2/ULK2/HMOX1/TSPO/CHMP4B/MEFV/PYCARD/GAPDH/TFEB/DAP/ATP6V0E1/EIF4G1/QSOX1/LAMTOR2/MFN2/EXOC8/ATP6V0B/CAPNS1/BECN1/ATP6V1E1/AKT1/MCL1/RALB/ATP6V1B2/PINK1/ATP6V0D1/ZC3H12A/CDK5/ADRB2/ATP6V0E2/TRIM8/PLK3/RAB1B/DDIT3/GBA/PRKAG1/STING1/NRBP2/ATP6V0C/LAMTOR4/ATG7/PSAP/ATP6V1E2/IKBKG",49
"GO:0050766","BP","GO:0050766","positive regulation of phagocytosis","18/1355","69/18670",1.36286598890277e-06,1.36286598890277e-06,0.000105236110615008,"SLC11A1/CYBA/ABCA7/RAB27A/SIRPB1/PYCARD/NCKAP1L/LRP1/PPARG/PTPRJ/MERTK/FCER1G/APOA2/ABR/C2/AZU1/ANO6/SIRPA",18
"GO:2000377","BP","GO:2000377","regulation of reactive oxygen species metabolic process","34/1355","195/18670",1.52722821568711e-06,1.52722821568711e-06,0.000115422383022728,"TYROBP/CYBA/RHOA/HDAC4/SIRT2/RAB27A/TIGAR/TSPO/ABCD1/GLA/TGFB1/BST1/GNAI2/MMP8/PTK2B/BECN1/RIPK3/AGT/RAC1/KLF4/TLR4/THBS1/AKT1/MPV17L/PINK1/G6PD/ITGB2/ZC3H12A/PRKCD/SYK/ITGAM/GRB2/SIRPA/MIR590",34
"GO:0006885","BP","GO:0006885","regulation of pH","22/1355","98/18670",1.54545450465968e-06,1.54545450465968e-06,0.000115422383022728,"SLC11A1/GRN/ATP6AP1/DMXL2/CA2/TCIRG1/ATP5F1B/ATP6V0E1/ATP6V0B/ATP6V1F/ATP6V1E1/ATP6V1B2/ATP6V0D1/ATP6V0E2/RAB39A/ATP6V0C/CHP1/MAFG/SLC9A8/SLC9A6/SLC26A6/ATP6V1E2",22
"GO:0051453","BP","GO:0051453","regulation of intracellular pH","20/1355","84/18670",1.7234294070818e-06,1.7234294070818e-06,0.000126638412119695,"SLC11A1/GRN/DMXL2/CA2/TCIRG1/ATP5F1B/ATP6V0E1/ATP6V0B/ATP6V1F/ATP6V1E1/ATP6V1B2/ATP6V0D1/ATP6V0E2/RAB39A/ATP6V0C/CHP1/SLC9A8/SLC9A6/SLC26A6/ATP6V1E2",20
"GO:1903829","BP","GO:1903829","positive regulation of cellular protein localization","48/1355","324/18670",1.77396682295912e-06,1.77396682295912e-06,0.000127528996853717,"TYROBP/BID/ABCA7/PRKACA/TP73/EMD/PARD6A/NECAB2/TGFB1/TMEM30A/RTN4/SEC16B/LRP1/LGALS3/CAMK1/EDEM1/MDM2/PDPK1/AKT1/MSN/CCT5/GPD1L/NPTN/PINK1/FCER1G/ITGB2/ZC3H12A/PRKCD/CDK5/YWHAZ/ARF6/YWHAB/CNPY4/PTPN9/ITGAM/TRIM8/HDAC3/PRNP/ABLIM3/SNX33/PLK3/RHOG/HCLS1/STAC3/CHP1/FLNA/DDRGK1/CRYZL2P-SEC16B",48
"GO:0055067","BP","GO:0055067","monovalent inorganic cation homeostasis","29/1355","154/18670",1.79908093399483e-06,1.79908093399483e-06,0.000127528996853717,"SLC11A1/GRN/ATP1B3/ATP6AP1/DMXL2/CA2/TCIRG1/ATP5F1B/ATP6V0E1/GNAI2/ATP6V0B/KCNJ2/ATP6V1F/ATP6V1E1/AGT/SLC12A9/ATP6V1B2/ATP6V0D1/ATP1A1/ATP6V0E2/RAB39A/SLC8A1/ATP6V0C/CHP1/MAFG/SLC9A8/SLC9A6/SLC26A6/ATP6V1E2",29
"GO:0043525","BP","GO:0043525","positive regulation of neuron apoptotic process","16/1355","57/18670",1.81952762377935e-06,1.81952762377935e-06,0.000127528996853717,"TYROBP/GRN/RHOA/HDAC4/BAX/MYBL2/CTSZ/CASP9/MCL1/CDK5/CTNNB1/ITGAM/PRNP/DDIT3/JUN/CCL3",16
"GO:0090383","BP","GO:0090383","phagosome acidification","11/1355","28/18670",1.91385526054772e-06,1.91385526054772e-06,0.000132107903790279,"TCIRG1/ATP6V0E1/ATP6V0B/ATP6V1F/ATP6V1E1/ATP6V1B2/ATP6V0D1/ATP6V0E2/RAB39A/ATP6V0C/ATP6V1E2",11
"GO:0007033","BP","GO:0007033","vacuole organization","30/1355","163/18670",1.97352452379159e-06,1.97352452379159e-06,0.000133478755957172,"GRN/HEXB/TP53INP2/ULK2/CHMP4B/MAP1LC3A/CORO1A/NAGPA/NAGLU/TFEB/MFN2/BECN1/ACP2/MYO7A/RAB1A/LYST/ARF1/RALB/ATG3/PINK1/TPP1/GAA/RAB1B/GBA/RAB39A/ANXA2/STING1/ATG7/UBXN2B/ANXA2P2",30
"GO:0051452","BP","GO:0051452","intracellular pH reduction","15/1355","51/18670",1.99231230010011e-06,1.99231230010011e-06,0.000133478755957172,"SLC11A1/GRN/DMXL2/CA2/TCIRG1/ATP6V0E1/ATP6V0B/ATP6V1F/ATP6V1E1/ATP6V1B2/ATP6V0D1/ATP6V0E2/RAB39A/ATP6V0C/ATP6V1E2",15
"GO:0001819","BP","GO:0001819","positive regulation of cytokine production","62/1355","464/18670",2.17796330194177e-06,2.17796330194177e-06,0.000143802062102273,"CD4/TYROBP/SLC11A1/IFNGR1/CYBA/IL12RB1/POLR2E/HMOX1/RIOK3/PYCARD/CD276/EBI3/TGFB1/GAPDH/PDE4D/MMP8/LRP1/IL17B/IRF5/AKIRIN2/AGT/IL1RN/TLR4/TLR2/THBS1/FURIN/TSLP/PTPRJ/TKFC/ADAM17/FCER1G/APOA2/SIGLEC16/NLRP3/MAPKAPK2/INAVA/HMGB2/SYK/CYBB/STAT6/CTNNB1/CCDC88B/PTAFR/CD14/C3AR1/CEBPB/AZU1/DDIT3/LPL/IL17RA/ALOX15B/RNF135/ATP6AP2/NPLOC4/IRAK1/STING1/CARD9/PELI1/NFAM1/LILRA2/CRCP/CCL3",62
"GO:0046434","BP","GO:0046434","organophosphate catabolic process","26/1355","132/18670",2.54744385132198e-06,2.54744385132198e-06,0.000160937569563602,"GDE1/UPP2/PNPLA6/ABHD12/SAMHD1/ABCD1/PLA2G15/PDE4D/PLA2G4A/OCRL/GPCPD1/IDH1/NUDT7/INPP1/GPD1L/APOA2/ABHD6/PRKCD/SMPD1/SMPDL3A/CNP/UPP1/NUDT16/GPX1/APOC2/NUDT18",26
"GO:0032760","BP","GO:0032760","positive regulation of tumor necrosis factor production","20/1355","86/18670",2.55364329727956e-06,2.55364329727956e-06,0.000160937569563602,"TYROBP/IFNGR1/CYBA/PYCARD/MMP8/TLR4/TLR2/THBS1/PTPRJ/FCER1G/MAPKAPK2/SYK/CYBB/PTAFR/CD14/AZU1/LPL/CARD9/LILRA2/CCL3",20
"GO:0048013","BP","GO:0048013","ephrin receptor signaling pathway","20/1355","86/18670",2.55364329727956e-06,2.55364329727956e-06,0.000160937569563602,"RHOA/CDC42/ACTB/ARPC3/ACTR3/APH1A/ARPC1B/RAC1/ACTR2/APH1B/PSEN2/AP2M1/ARPC5/NCSTN/ARPC2/SDC2/AP2A1/ITSN1/ARPC4/ARPC1A",20
"GO:0032930","BP","GO:0032930","positive regulation of superoxide anion generation","9/1355","19/18670",2.57879400398239e-06,2.57879400398239e-06,0.000160937569563602,"TYROBP/CYBA/TGFB1/GNAI2/AGT/ITGB2/PRKCD/SYK/ITGAM",9
"GO:0002761","BP","GO:0002761","regulation of myeloid leukocyte differentiation","24/1355","117/18670",2.91382231709969e-06,2.91382231709969e-06,0.000179388662708499,"CD4/TYROBP/TFE3/ATP6AP1/RASSF2/CA2/TGFB1/ID2/TLR4/TCTA/KLF10/C1QC/CTNNB1/CEBPB/ESRRA/TRIB1/JUN/HCLS1/FES/EVI2B/LILRB4/MITF/MAFB/CCL3",24
"GO:0032273","BP","GO:0032273","positive regulation of protein polymerization","26/1355","134/18670",3.41247143445291e-06,3.41247143445291e-06,0.000207286685871048,"RHOA/NAV3/PICK1/HCK/MAPRE1/CORO1A/PYCARD/PFN1/ARPC3/ACTR3/PTK2B/NCKAP1L/ARPC1B/SPIRE1/RAC1/ACTR2/ARF1/PINK1/ARPC5/CDC42EP3/ARPC2/ARF6/GRB2/FES/ARPC4/ARPC1A",26
"GO:1903557","BP","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","20/1355","88/18670",3.73173876246603e-06,3.73173876246603e-06,0.000223697581218185,"TYROBP/IFNGR1/CYBA/PYCARD/MMP8/TLR4/TLR2/THBS1/PTPRJ/FCER1G/MAPKAPK2/SYK/CYBB/PTAFR/CD14/AZU1/LPL/CARD9/LILRA2/CCL3",20
"GO:0051098","BP","GO:0051098","regulation of binding","52/1355","373/18670",4.18799802528732e-06,4.18799802528732e-06,0.00024778749765473,"PLAUR/BAK1/HIPK2/HDAC4/SIRT2/PRKACA/ACTB/SMARCD3/MAPRE3/BAX/HMOX1/NFKBIA/CTSZ/MAPRE1/TGFB1/LFNG/LHX2/CSNK1A1/EIF4G1/ID2/PLCL1/MMP8/LRP1/LGALS3/PPARG/CAMK1/KLF4/TMBIM6/AKT1/ADAM15/RALB/PEX19/PRKCD/LRPAP1/HMGB2/CDK5/ARF6/PCBD1/TAF10/CTNNB1/ADRB2/PPP1CA/DDIT3/JUN/ANXA2/STING1/S100A10/DDRGK1/TMSB4X/ANXA2P2/CCPG1/CCL23",52
"GO:0046514","BP","GO:0046514","ceramide catabolic process","9/1355","20/18670",4.38643398436748e-06,4.38643398436748e-06,0.000256021413943454,"HEXB/ACER3/GLA/ASAH1/PRKCD/GBA/GM2A/PSAP/NEU1",9
"GO:0016050","BP","GO:0016050","vesicle organization","47/1355","325/18670",4.43955802136235e-06,4.43955802136235e-06,0.000256021413943454,"SNX11/VAMP3/RAB27A/AP1M1/NSF/SNX10/STX1B/SNAP29/CTSZ/SEC23B/CHMP4B/VAPA/CORO1A/PLEKHJ1/ACRBP/CHMP3/EXOC8/SEC16B/SRGN/SDC4/CCDC136/CHMP2A/CHMP1A/SORT1/BLOC1S1/STX11/TMEM127/MYO7A/RAB1A/PREB/LYST/ARF1/PI4K2A/AP2M1/TRAPPC1/TMED10/SNX33/AGFG1/RAB1B/RAB39A/ANXA2/F8/HGS/SERPINA1/S100A10/ANXA2P2/CRYZL2P-SEC16B",47
"GO:0002576","BP","GO:0002576","platelet degranulation","25/1355","128/18670",4.62452037261364e-06,4.62452037261364e-06,0.000263354265429893,"WDR1/STXBP2/APLP2/TGFB1/P2RX1/FN1/PLEK/QSOX1/SRGN/ACTN4/CD63/TLN1/THBS1/PCYOX1L/ALDOA/FCER1G/CYB5R1/ANXA5/SYK/F8/FLNA/SERPINA1/PSAP/CALM1/TMSB4X",25
"GO:0030100","BP","GO:0030100","regulation of endocytosis","34/1355","205/18670",4.82235170706382e-06,4.82235170706382e-06,0.000268881551492975,"ABCA7/STX1B/PICK1/NECAB2/EHD4/RAB5C/UNC119/SNX17/NCKAP1L/LRP1/RAB17/HIP1/ACTN4/LGALS3/PPARG/CD63/RAC1/ARF1/GPC3/LRPAP1/SYK/ARF6/CD14/ANKRD13D/SNX33/MCTP1/ANO6/CD151/ANXA2/PTPN1/AP2A1/ITSN1/ANXA2P2/APOC2",34
"GO:0090199","BP","GO:0090199","regulation of release of cytochrome c from mitochondria","14/1355","48/18670",4.86598421000824e-06,4.86598421000824e-06,0.000268881551492975,"PLAUR/BID/BAK1/BAX/PYCARD/PPIF/CIDEB/AKT1/PINK1/LMNA/PRELID1/PAM16/GPX1/CHCHD10",14
"GO:1901653","BP","GO:1901653","cellular response to peptide","53/1355","385/18670",4.93744263355823e-06,4.93744263355823e-06,0.000268881551492975,"PRKAR2B/VIM/CYBA/PKM/ATP6AP1/PRKACA/ADCY2/KLF5/ZNF106/CA2/TGFB1/TCIRG1/CCND3/ATP6V0E1/GNAI2/REG1A/ATP6V0B/RHOQ/LRP1/POR/ATP6V1F/ATP6V1E1/PPARG/PTPRE/MDM2/AGT/KLF4/TLR4/CPEB2/PDPK1/AKT1/ATP6V1B2/EIF4EBP2/KLF10/ATP6V0D1/ZBTB7B/SHC1/PRKCD/ANXA5/CDK5/STAT6/ADRB2/ATP6V0E2/PRNP/PRL/ESRRA/LPL/AGTRAP/GRB2/ATP6V0C/IRS2/PTPN1/ATP6V1E2",53
"GO:0072511","BP","GO:0072511","divalent inorganic cation transport","63/1355","486/18670",4.95765892078083e-06,4.95765892078083e-06,0.000268881551492975,"CD4/SLC11A1/BAK1/HOMER3/CYBA/RHOA/PRKACA/BAX/MCOLN1/CBARP/TSPO/CACNA1F/CORO1A/TGFB1/GRIN2D/NCS1/CDH23/P2RX1/VDR/PTPN6/SLC39A7/PDE4D/GNAI2/PTK2B/CXCR4/KCNJ2/TRPV5/TRPM4/LGALS3/AGT/TMBIM6/PDPK1/SLC39A6/SLC39A1/PSEN2/SLC25A25/PLCB3/CACNA2D4/MCU/G6PD/GRIN2C/SELENON/ANXA5/CDK5/STIM1/CTNNB1/SLC30A1/CHD7/PRNP/ATP2A2/DDIT3/CATSPER1/ANO6/GPR35/ANXA2/SLC8A1/TCN2/STAC3/CALM1/STIMATE/ANXA2P2/LILRA2/CCL3",63
